iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result
805, 1, 225, 2020-08-14T06:16:51+00:00, 12, 13, LOSE
805, 2, 225, 2020-08-14T06:21:39+00:00, 10, 1, WIN
805, 3, 225, 2020-08-14T06:26:27+00:00, 16, 2, WIN
806, 1, 225, 2020-08-14T06:31:22+00:00, 15, 1, WIN
806, 2, 225, 2020-08-14T06:36:10+00:00, 8, 2, WIN
806, 3, 225, 2020-08-14T06:40:58+00:00, 10, 0, WIN
807, 1, 225, 2020-08-14T06:45:52+00:00, 15, 1, WIN
807, 2, 225, 2020-08-14T06:50:41+00:00, 10, 0, WIN
807, 3, 225, 2020-08-14T06:55:29+00:00, 12, 12, LOSE
808, 1, 225, 2020-08-14T07:00:24+00:00, 15, 11, WIN
808, 2, 225, 2020-08-14T07:05:12+00:00, 8, 2, WIN
808, 3, 225, 2020-08-14T07:09:59+00:00, 8, 11, LOSE
809, 1, 225, 2020-08-14T07:14:54+00:00, 15, 4, WIN
809, 2, 225, 2020-08-14T07:19:42+00:00, 8, 2, WIN
809, 3, 225, 2020-08-14T07:24:30+00:00, 8, 13, LOSE
810, 1, 225, 2020-08-14T07:29:25+00:00, 15, 12, WIN
810, 2, 225, 2020-08-14T07:34:14+00:00, 6, 5, WIN
810, 3, 225, 2020-08-14T07:39:02+00:00, 10, 0, WIN
811, 1, 225, 2020-08-14T07:43:56+00:00, 16, 10, WIN
811, 2, 225, 2020-08-14T07:48:45+00:00, 14, 2, WIN
811, 3, 225, 2020-08-14T07:53:36+00:00, 8, 6, WIN
812, 1, 225, 2020-08-14T07:58:33+00:00, 7, 2, WIN
812, 2, 225, 2020-08-14T08:03:22+00:00, 9, 1, WIN
812, 3, 225, 2020-08-14T08:08:10+00:00, 8, 2, WIN
813, 1, 225, 2020-08-14T08:13:06+00:00, 15, 1, WIN
813, 2, 225, 2020-08-14T08:17:54+00:00, 10, 1, WIN
813, 3, 225, 2020-08-14T08:22:43+00:00, 12, 0, WIN
814, 1, 225, 2020-08-14T08:27:38+00:00, 15, 1, WIN
814, 2, 225, 2020-08-14T08:32:26+00:00, 13, 1, WIN
814, 3, 225, 2020-08-14T08:37:14+00:00, 12, 11, WIN
815, 1, 225, 2020-08-14T08:42:08+00:00, 13, 9, WIN
815, 2, 225, 2020-08-14T08:46:56+00:00, 11, 1, WIN
815, 3, 225, 2020-08-14T08:51:44+00:00, 10, 5, WIN
816, 1, 225, 2020-08-14T08:56:38+00:00, 15, 1, WIN
816, 2, 225, 2020-08-14T09:01:26+00:00, 9, 2, WIN
816, 3, 225, 2020-08-14T09:06:15+00:00, 10, 0, WIN
817, 1, 225, 2020-08-14T09:11:10+00:00, 11, 1, WIN
817, 2, 225, 2020-08-14T09:15:59+00:00, 8, 2, WIN
817, 3, 225, 2020-08-14T09:20:47+00:00, 11, 1, WIN
818, 1, 225, 2020-08-14T09:25:41+00:00, 20, 9, WIN
818, 2, 225, 2020-08-14T09:30:30+00:00, 9, 1, WIN
818, 3, 225, 2020-08-14T09:35:18+00:00, 11, 0, WIN
819, 1, 225, 2020-08-14T09:40:12+00:00, 20, 12, WIN
819, 2, 225, 2020-08-14T09:45:00+00:00, 11, 0, WIN
819, 3, 225, 2020-08-14T09:49:49+00:00, 13, 11, WIN
820, 1, 225, 2020-08-14T09:54:43+00:00, 15, 1, WIN
820, 2, 225, 2020-08-14T09:59:31+00:00, 9, 2, WIN
820, 3, 225, 2020-08-14T10:04:19+00:00, 10, 12, LOSE
821, 1, 225, 2020-08-14T10:09:13+00:00, 15, 1, WIN
821, 2, 225, 2020-08-14T10:14:01+00:00, 10, 1, WIN
821, 3, 225, 2020-08-14T10:18:49+00:00, 11, 1, WIN
822, 1, 225, 2020-08-14T10:23:44+00:00, 11, 1, WIN
822, 2, 225, 2020-08-14T10:28:32+00:00, 9, 2, WIN
822, 3, 225, 2020-08-14T10:33:19+00:00, 10, 0, WIN
823, 1, 225, 2020-08-14T10:38:14+00:00, 14, 1, WIN
823, 2, 225, 2020-08-14T10:43:02+00:00, 9, 2, WIN
823, 3, 225, 2020-08-14T10:47:50+00:00, 9, 13, LOSE
824, 1, 225, 2020-08-14T10:52:45+00:00, 16, 10, WIN
824, 2, 225, 2020-08-14T10:57:33+00:00, 9, 2, WIN
824, 3, 225, 2020-08-14T11:02:22+00:00, 11, 14, LOSE
825, 1, 225, 2020-08-14T11:07:16+00:00, 15, 1, WIN
825, 2, 225, 2020-08-14T11:12:04+00:00, 10, 1, WIN
825, 3, 225, 2020-08-14T11:16:52+00:00, 10, 0, WIN
826, 1, 225, 2020-08-14T11:21:46+00:00, 11, 1, WIN
826, 2, 225, 2020-08-14T11:26:34+00:00, 14, 2, WIN
826, 3, 225, 2020-08-14T11:31:22+00:00, 12, 0, WIN
827, 1, 225, 2020-08-14T11:36:16+00:00, 16, 10, WIN
827, 2, 225, 2020-08-14T11:41:04+00:00, 13, 1, WIN
827, 3, 225, 2020-08-14T11:45:52+00:00, 12, 1, WIN
828, 1, 225, 2020-08-14T11:50:47+00:00, 13, 1, WIN
828, 2, 225, 2020-08-14T11:55:34+00:00, 9, 1, WIN
828, 3, 225, 2020-08-14T12:00:22+00:00, 12, 10, WIN
829, 1, 225, 2020-08-14T12:05:17+00:00, 17, 4, WIN
829, 2, 225, 2020-08-14T12:10:05+00:00, 8, 2, WIN
829, 3, 225, 2020-08-14T12:14:53+00:00, 9, 10, LOSE
830, 1, 225, 2020-08-14T12:19:47+00:00, 11, 1, WIN
830, 2, 225, 2020-08-14T12:24:35+00:00, 9, 2, WIN
830, 3, 225, 2020-08-14T12:29:23+00:00, 12, 0, WIN
831, 1, 225, 2020-08-14T12:34:19+00:00, 20, 9, WIN
831, 2, 225, 2020-08-14T12:39:07+00:00, 9, 2, WIN
831, 3, 225, 2020-08-14T12:43:54+00:00, 10, 0, WIN
832, 1, 225, 2020-08-14T12:48:49+00:00, 11, 1, WIN
832, 2, 225, 2020-08-14T12:53:37+00:00, 10, 1, WIN
832, 3, 225, 2020-08-14T12:58:25+00:00, 10, 0, WIN
833, 1, 225, 2020-08-14T13:03:20+00:00, 15, 1, WIN
833, 2, 225, 2020-08-14T13:08:08+00:00, 14, 4, WIN
833, 3, 225, 2020-08-14T13:12:56+00:00, 12, 0, WIN
834, 1, 225, 2020-08-14T13:17:50+00:00, 13, 13, LOSE
834, 2, 225, 2020-08-14T13:22:38+00:00, 11, 0, WIN
834, 3, 225, 2020-08-14T13:27:26+00:00, 13, 1, WIN
835, 1, 225, 2020-08-14T13:32:20+00:00, 15, 13, WIN
835, 2, 225, 2020-08-14T13:37:08+00:00, 12, 2, WIN
835, 3, 225, 2020-08-14T13:41:56+00:00, 8, 0, WIN
836, 1, 225, 2020-08-14T13:46:50+00:00, 19, 9, WIN
836, 2, 225, 2020-08-14T13:51:38+00:00, 9, 2, WIN
836, 3, 225, 2020-08-14T13:56:26+00:00, 7, 13, LOSE
837, 1, 225, 2020-08-14T14:01:21+00:00, 15, 1, WIN
837, 2, 225, 2020-08-14T14:06:09+00:00, 11, 0, WIN
837, 3, 225, 2020-08-14T14:10:57+00:00, 10, 0, WIN
838, 1, 225, 2020-08-14T14:15:52+00:00, 19, 9, WIN
838, 2, 225, 2020-08-14T14:20:40+00:00, 9, 1, WIN
838, 3, 225, 2020-08-14T14:25:27+00:00, 10, 0, WIN
839, 1, 225, 2020-08-14T14:30:22+00:00, 12, 1, WIN
839, 2, 225, 2020-08-14T14:35:10+00:00, 9, 2, WIN
839, 3, 225, 2020-08-14T14:39:58+00:00, 12, 0, WIN
840, 1, 225, 2020-08-14T14:44:52+00:00, 14, 1, WIN
840, 2, 225, 2020-08-14T14:49:40+00:00, 9, 2, WIN
840, 3, 225, 2020-08-14T14:54:28+00:00, 11, 1, WIN
841, 1, 225, 2020-08-14T14:59:22+00:00, 13, 10, WIN
841, 2, 225, 2020-08-14T15:04:10+00:00, 15, 2, WIN
841, 3, 225, 2020-08-14T15:08:58+00:00, 10, 0, WIN
842, 1, 225, 2020-08-14T15:14:21+00:00, , , WIN
842, 2, 225, 2020-08-14T15:19:09+00:00, 9, 2, WIN
842, 3, 225, 2020-08-14T15:23:57+00:00, 10, 12, LOSE
843, 1, 225, 2020-08-14T15:28:52+00:00, 11, 1, WIN
843, 2, 225, 2020-08-14T15:33:39+00:00, 10, 0, WIN
843, 3, 225, 2020-08-14T15:38:28+00:00, 10, 0, WIN
844, 1, 225, 2020-08-14T15:43:22+00:00, 15, 1, WIN
844, 2, 225, 2020-08-14T15:48:11+00:00, 11, 0, WIN
844, 3, 225, 2020-08-14T15:52:58+00:00, 10, 0, WIN
845, 1, 225, 2020-08-14T15:57:53+00:00, 11, 1, WIN
845, 2, 225, 2020-08-14T16:02:41+00:00, 9, 2, WIN
845, 3, 225, 2020-08-14T16:07:29+00:00, 11, 0, WIN
846, 1, 225, 2020-08-14T16:12:24+00:00, 13, 10, WIN
846, 2, 225, 2020-08-14T16:17:12+00:00, 10, 0, WIN
846, 3, 225, 2020-08-14T16:22:00+00:00, 6, 13, LOSE
847, 1, 225, 2020-08-14T16:26:54+00:00, 13, 10, WIN
847, 2, 225, 2020-08-14T16:31:42+00:00, 9, 2, WIN
847, 3, 225, 2020-08-14T16:36:30+00:00, 12, 1, WIN
848, 1, 225, 2020-08-14T16:41:24+00:00, 11, 1, WIN
848, 2, 225, 2020-08-14T16:46:12+00:00, 15, 1, WIN
848, 3, 225, 2020-08-14T16:51:01+00:00, 10, 0, WIN
849, 1, 225, 2020-08-14T16:55:55+00:00, 17, 10, WIN
849, 2, 225, 2020-08-14T17:00:43+00:00, 9, 2, WIN
849, 3, 225, 2020-08-14T17:05:31+00:00, 10, 0, WIN
850, 1, 225, 2020-08-14T17:10:26+00:00, 10, 10, LOSE
850, 2, 225, 2020-08-14T17:15:14+00:00, 9, 2, WIN
850, 3, 225, 2020-08-14T17:20:03+00:00, 11, 1, WIN
851, 1, 225, 2020-08-14T17:24:58+00:00, 15, 1, WIN
851, 2, 225, 2020-08-14T17:29:46+00:00, 11, 0, WIN
851, 3, 225, 2020-08-14T17:34:34+00:00, 12, 0, WIN
852, 1, 225, 2020-08-14T17:39:29+00:00, 15, 1, WIN
852, 2, 225, 2020-08-14T17:44:17+00:00, 11, 13, LOSE
852, 3, 225, 2020-08-14T17:49:05+00:00, 11, 1, WIN
853, 1, 225, 2020-08-14T17:54:00+00:00, 12, 10, WIN
853, 2, 225, 2020-08-14T17:58:48+00:00, 9, 2, WIN
853, 3, 225, 2020-08-14T18:03:36+00:00, 12, 1, WIN
854, 1, 225, 2020-08-14T18:08:30+00:00, 19, 9, WIN
854, 2, 225, 2020-08-14T18:13:18+00:00, 9, 13, LOSE
854, 3, 225, 2020-08-14T18:18:06+00:00, 12, 13, LOSE
855, 1, 225, 2020-08-14T18:23:00+00:00, 14, 1, WIN
855, 2, 225, 2020-08-14T18:27:48+00:00, 8, 5, WIN
855, 3, 225, 2020-08-14T18:32:36+00:00, 12, 0, WIN
856, 1, 225, 2020-08-14T18:37:30+00:00, 11, 1, WIN
856, 2, 225, 2020-08-14T18:42:18+00:00, 9, 2, WIN
856, 3, 225, 2020-08-14T18:47:06+00:00, 12, 0, WIN
857, 1, 225, 2020-08-14T18:52:01+00:00, 11, 1, WIN
857, 2, 225, 2020-08-14T18:56:49+00:00, 13, 13, LOSE
857, 3, 225, 2020-08-14T19:01:37+00:00, 9, 13, LOSE
858, 1, 225, 2020-08-14T19:06:31+00:00, 11, 1, WIN
858, 2, 225, 2020-08-14T19:11:19+00:00, 9, 2, WIN
858, 3, 225, 2020-08-14T19:16:07+00:00, 12, 0, WIN
859, 1, 225, 2020-08-14T19:21:02+00:00, 18, 10, WIN
859, 2, 225, 2020-08-14T19:25:50+00:00, 8, 2, WIN
859, 3, 225, 2020-08-14T19:30:38+00:00, 12, 0, WIN
860, 1, 225, 2020-08-14T19:35:33+00:00, 11, 1, WIN
860, 2, 225, 2020-08-14T19:40:21+00:00, 9, 2, WIN
860, 3, 225, 2020-08-14T19:45:09+00:00, 9, 8, WIN
861, 1, 225, 2020-08-14T19:50:03+00:00, 13, 1, WIN
861, 2, 225, 2020-08-14T19:54:51+00:00, 9, 2, WIN
861, 3, 225, 2020-08-14T19:59:40+00:00, 9, 13, LOSE
862, 1, 225, 2020-08-14T20:04:34+00:00, 11, 1, WIN
862, 2, 225, 2020-08-14T20:09:22+00:00, 11, 0, WIN
862, 3, 225, 2020-08-14T20:14:10+00:00, 10, 11, LOSE
863, 1, 225, 2020-08-14T20:19:05+00:00, 15, 1, WIN
863, 2, 225, 2020-08-14T20:23:53+00:00, 11, 0, WIN
863, 3, 225, 2020-08-14T20:28:41+00:00, 11, 1, WIN
864, 1, 225, 2020-08-14T20:33:35+00:00, 15, 1, WIN
864, 2, 225, 2020-08-14T20:38:23+00:00, 11, 0, WIN
864, 3, 225, 2020-08-14T20:43:11+00:00, 12, 0, WIN
865, 1, 225, 2020-08-14T20:48:06+00:00, 15, 1, WIN
865, 2, 225, 2020-08-14T20:52:54+00:00, 9, 2, WIN
865, 3, 225, 2020-08-14T20:57:41+00:00, 12, 1, WIN
866, 1, 225, 2020-08-14T21:02:36+00:00, 15, 1, WIN
866, 2, 225, 2020-08-14T21:07:24+00:00, 11, 0, WIN
866, 3, 225, 2020-08-14T21:12:12+00:00, 12, 1, WIN
867, 1, 225, 2020-08-14T21:17:07+00:00, 13, 13, LOSE
867, 2, 225, 2020-08-14T21:21:55+00:00, 9, 2, WIN
867, 3, 225, 2020-08-14T21:26:43+00:00, 13, 6, WIN
868, 1, 225, 2020-08-14T21:31:38+00:00, 15, 1, WIN
868, 2, 225, 2020-08-14T21:36:27+00:00, 9, 1, WIN
868, 3, 225, 2020-08-14T21:41:15+00:00, 12, 1, WIN
869, 1, 225, 2020-08-14T21:46:10+00:00, 15, 1, WIN
869, 2, 225, 2020-08-14T21:50:59+00:00, 14, 2, WIN
869, 3, 225, 2020-08-14T21:55:48+00:00, 12, 0, WIN
870, 1, 225, 2020-08-14T22:00:43+00:00, 12, 1, WIN
870, 2, 225, 2020-08-14T22:05:31+00:00, 9, 2, WIN
870, 3, 225, 2020-08-14T22:10:18+00:00, 10, 0, WIN
871, 1, 225, 2020-08-14T22:15:14+00:00, 11, 9, WIN
871, 2, 225, 2020-08-14T22:20:02+00:00, 8, 2, WIN
871, 3, 225, 2020-08-14T22:24:50+00:00, 12, 0, WIN
872, 1, 225, 2020-08-14T22:29:44+00:00, 15, 2, WIN
872, 2, 225, 2020-08-14T22:34:32+00:00, 9, 2, WIN
872, 3, 225, 2020-08-14T22:39:20+00:00, 9, 13, LOSE
873, 1, 225, 2020-08-14T22:44:14+00:00, 18, 10, WIN
873, 2, 225, 2020-08-14T22:49:02+00:00, 9, 2, WIN
873, 3, 225, 2020-08-14T22:53:50+00:00, 10, 12, LOSE
874, 1, 225, 2020-08-14T22:58:45+00:00, 19, 9, WIN
874, 2, 225, 2020-08-14T23:03:32+00:00, 8, 2, WIN
874, 3, 225, 2020-08-14T23:08:21+00:00, 9, 9, LOSE
875, 1, 225, 2020-08-14T23:13:15+00:00, 11, 1, WIN
875, 2, 225, 2020-08-14T23:18:03+00:00, 9, 2, WIN
875, 3, 225, 2020-08-14T23:22:51+00:00, 10, 0, WIN
876, 1, 225, 2020-08-14T23:27:45+00:00, 11, 1, WIN
876, 2, 225, 2020-08-14T23:32:34+00:00, 11, 0, WIN
876, 3, 225, 2020-08-14T23:37:22+00:00, 9, 14, LOSE
877, 1, 225, 2020-08-14T23:42:16+00:00, 16, 13, WIN
877, 2, 225, 2020-08-14T23:47:04+00:00, 10, 1, WIN
877, 3, 225, 2020-08-14T23:51:52+00:00, 11, 1, WIN
878, 1, 225, 2020-08-14T23:56:46+00:00, 14, 1, WIN
878, 2, 225, 2020-08-15T00:01:34+00:00, 17, 10, WIN
878, 3, 225, 2020-08-15T00:06:23+00:00, 11, 11, LOSE
879, 1, 225, 2020-08-15T00:11:17+00:00, 14, 1, WIN
879, 2, 225, 2020-08-15T00:16:05+00:00, 8, 2, WIN
879, 3, 225, 2020-08-15T00:20:53+00:00, 12, 1, WIN
880, 1, 225, 2020-08-15T00:25:47+00:00, 12, 10, WIN
880, 2, 225, 2020-08-15T00:30:35+00:00, 9, 2, WIN
880, 3, 225, 2020-08-15T00:35:23+00:00, 10, 12, LOSE
881, 1, 225, 2020-08-15T00:40:17+00:00, 15, 1, WIN
881, 2, 225, 2020-08-15T00:45:05+00:00, 9, 2, WIN
881, 3, 225, 2020-08-15T00:49:55+00:00, 11, 0, WIN
882, 1, 225, 2020-08-15T00:54:49+00:00, 13, 12, WIN
882, 2, 225, 2020-08-15T00:59:37+00:00, 15, 1, WIN
882, 3, 225, 2020-08-15T01:04:25+00:00, 11, 1, WIN
883, 1, 225, 2020-08-15T01:09:19+00:00, 14, 1, WIN
883, 2, 225, 2020-08-15T01:14:07+00:00, 13, 2, WIN
883, 3, 225, 2020-08-15T01:18:55+00:00, 12, 0, WIN
884, 1, 225, 2020-08-15T01:23:49+00:00, 14, 1, WIN
884, 2, 225, 2020-08-15T01:28:37+00:00, 10, 0, WIN
884, 3, 225, 2020-08-15T01:33:25+00:00, 11, 11, LOSE
885, 1, 225, 2020-08-15T01:38:19+00:00, 15, 1, WIN
885, 2, 225, 2020-08-15T01:43:07+00:00, 10, 1, WIN
885, 3, 225, 2020-08-15T01:47:55+00:00, 12, 0, WIN
886, 1, 225, 2020-08-15T01:52:49+00:00, 12, 2, WIN
886, 2, 225, 2020-08-15T01:57:37+00:00, 9, 2, WIN
886, 3, 225, 2020-08-15T02:02:25+00:00, 8, 3, WIN
887, 1, 225, 2020-08-15T02:07:19+00:00, 15, 8, WIN
887, 2, 225, 2020-08-15T02:12:07+00:00, 8, 2, WIN
887, 3, 225, 2020-08-15T02:16:55+00:00, 11, 0, WIN
888, 1, 225, 2020-08-15T02:21:49+00:00, 20, 9, WIN
888, 2, 225, 2020-08-15T02:26:37+00:00, 9, 2, WIN
888, 3, 225, 2020-08-15T02:31:25+00:00, 12, 12, LOSE
889, 1, 225, 2020-08-15T02:36:20+00:00, 15, 1, WIN
889, 2, 225, 2020-08-15T02:41:07+00:00, 9, 2, WIN
889, 3, 225, 2020-08-15T02:45:55+00:00, 10, 12, LOSE
890, 1, 225, 2020-08-15T02:50:49+00:00, 20, 9, WIN
890, 2, 225, 2020-08-15T02:55:38+00:00, 10, 0, WIN
890, 3, 225, 2020-08-15T03:00:25+00:00, 11, 1, WIN
891, 1, 225, 2020-08-15T03:05:20+00:00, 15, 1, WIN
891, 2, 225, 2020-08-15T03:10:08+00:00, 10, 0, WIN
891, 3, 225, 2020-08-15T03:14:56+00:00, 10, 11, LOSE
892, 1, 225, 2020-08-15T03:19:50+00:00, 11, 1, WIN
892, 2, 225, 2020-08-15T03:24:38+00:00, 8, 2, WIN
892, 3, 225, 2020-08-15T03:29:26+00:00, 11, 14, LOSE
893, 1, 225, 2020-08-15T03:34:21+00:00, 12, 13, LOSE
893, 2, 225, 2020-08-15T03:39:09+00:00, 8, 2, WIN
893, 3, 225, 2020-08-15T03:43:57+00:00, 11, 14, LOSE
894, 1, 225, 2020-08-15T03:48:52+00:00, 14, 4, WIN
894, 2, 225, 2020-08-15T03:53:39+00:00, 10, 1, WIN
894, 3, 225, 2020-08-15T03:58:27+00:00, 11, 3, WIN
895, 1, 225, 2020-08-15T04:03:21+00:00, 7, 2, WIN
895, 2, 225, 2020-08-15T04:08:10+00:00, 9, 2, WIN
895, 3, 225, 2020-08-15T04:12:58+00:00, 10, 0, WIN
896, 1, 225, 2020-08-15T04:17:52+00:00, 11, 1, WIN
896, 2, 225, 2020-08-15T04:22:40+00:00, 7, 2, WIN
896, 3, 225, 2020-08-15T04:27:28+00:00, 8, 13, LOSE
897, 1, 225, 2020-08-15T04:32:22+00:00, 13, 1, WIN
897, 2, 225, 2020-08-15T04:37:09+00:00, 9, 2, WIN
897, 3, 225, 2020-08-15T04:41:58+00:00, 13, 9, WIN
898, 1, 225, 2020-08-15T04:46:52+00:00, 14, 1, WIN
898, 2, 225, 2020-08-15T04:51:40+00:00, 9, 1, WIN
898, 3, 225, 2020-08-15T04:56:28+00:00, 11, 1, WIN
899, 1, 225, 2020-08-15T05:01:23+00:00, 14, 4, WIN
899, 2, 225, 2020-08-15T05:06:10+00:00, 10, 1, WIN
899, 3, 225, 2020-08-15T05:10:58+00:00, 10, 11, LOSE
900, 1, 225, 2020-08-15T05:15:52+00:00, 16, 4, WIN
900, 2, 225, 2020-08-15T05:20:40+00:00, 9, 2, WIN
900, 3, 225, 2020-08-15T05:25:28+00:00, 12, 1, WIN
901, 1, 225, 2020-08-15T05:30:22+00:00, 15, 1, WIN
901, 2, 225, 2020-08-15T05:35:10+00:00, 10, 0, WIN
901, 3, 225, 2020-08-15T05:39:58+00:00, 10, 0, WIN
902, 1, 225, 2020-08-15T05:44:52+00:00, 15, 1, WIN
902, 2, 225, 2020-08-15T05:49:40+00:00, 8, 2, WIN
902, 3, 225, 2020-08-15T05:54:28+00:00, 12, 2, WIN
903, 1, 225, 2020-08-15T05:59:23+00:00, 15, 5, WIN
903, 2, 225, 2020-08-15T06:04:11+00:00, 9, 2, WIN
903, 3, 225, 2020-08-15T06:08:58+00:00, 11, 1, WIN
904, 1, 225, 2020-08-15T06:13:53+00:00, 13, 1, WIN
904, 2, 225, 2020-08-15T06:18:40+00:00, 10, 0, WIN
904, 3, 225, 2020-08-15T06:23:28+00:00, 7, 12, LOSE
905, 1, 225, 2020-08-15T06:28:23+00:00, 14, 12, WIN
905, 2, 225, 2020-08-15T06:33:11+00:00, 9, 2, WIN
905, 3, 225, 2020-08-15T06:37:59+00:00, 10, 15, LOSE
906, 1, 225, 2020-08-15T06:42:54+00:00, 17, 9, WIN
906, 2, 225, 2020-08-15T06:47:41+00:00, 9, 2, WIN
906, 3, 225, 2020-08-15T06:52:30+00:00, 10, 0, WIN
907, 1, 225, 2020-08-15T06:57:24+00:00, 15, 1, WIN
907, 2, 225, 2020-08-15T07:02:12+00:00, 10, 0, WIN
907, 3, 225, 2020-08-15T07:07:00+00:00, 12, 13, LOSE
908, 1, 225, 2020-08-15T07:11:54+00:00, 15, 1, WIN
908, 2, 225, 2020-08-15T07:16:42+00:00, 9, 2, WIN
908, 3, 225, 2020-08-15T07:21:30+00:00, 8, 14, LOSE
909, 1, 225, 2020-08-15T07:26:24+00:00, 14, 4, WIN
909, 2, 225, 2020-08-15T07:31:12+00:00, 12, 1, WIN
909, 3, 225, 2020-08-15T07:36:00+00:00, 9, 13, LOSE
#--> latest commit:547356527a8f8dbd8f13b5429f5c4da7b84d3819
910, 1, 225, 2020-08-15T07:40:55+00:00, 9, 2, WIN
910, 2, 225, 2020-08-15T07:45:52+00:00, 9, 2, WIN
910, 3, 225, 2020-08-15T07:50:44+00:00, 6, 1, WIN
911, 1, 225, 2020-08-15T07:55:39+00:00, 9, 2, WIN
911, 2, 225, 2020-08-15T08:00:28+00:00, 14, 2, WIN
911, 3, 225, 2020-08-15T08:05:16+00:00, 6, 2, WIN
912, 1, 225, 2020-08-15T08:10:11+00:00, 9, 1, WIN
912, 2, 225, 2020-08-15T08:15:00+00:00, 12, 2, WIN
912, 3, 225, 2020-08-15T08:19:47+00:00, 10, 0, WIN
913, 1, 225, 2020-08-15T08:24:42+00:00, 14, 2, WIN
913, 2, 225, 2020-08-15T08:29:30+00:00, 13, 2, WIN
913, 3, 225, 2020-08-15T08:34:18+00:00, 10, 0, WIN
914, 1, 225, 2020-08-15T08:39:12+00:00, 14, 2, WIN
914, 2, 225, 2020-08-15T08:44:00+00:00, 12, 2, WIN
914, 3, 225, 2020-08-15T08:48:48+00:00, 14, 1, WIN
915, 1, 225, 2020-08-15T08:53:42+00:00, 9, 2, WIN
915, 2, 225, 2020-08-15T08:58:30+00:00, 9, 1, WIN
915, 3, 225, 2020-08-15T09:03:19+00:00, 8, 5, WIN
916, 1, 225, 2020-08-15T09:08:13+00:00, 9, 2, WIN
916, 2, 225, 2020-08-15T09:13:01+00:00, 9, 2, WIN
916, 3, 225, 2020-08-15T09:17:49+00:00, 15, 1, WIN
917, 1, 225, 2020-08-15T09:22:43+00:00, 14, 2, WIN
917, 2, 225, 2020-08-15T09:27:31+00:00, 10, 1, WIN
917, 3, 225, 2020-08-15T09:32:19+00:00, 14, 2, WIN
918, 1, 225, 2020-08-15T09:37:13+00:00, 6, 2, WIN
918, 2, 225, 2020-08-15T09:42:01+00:00, 6, 3, WIN
918, 3, 225, 2020-08-15T09:46:49+00:00, 11, 1, WIN
919, 1, 225, 2020-08-15T09:51:43+00:00, 14, 2, WIN
919, 2, 225, 2020-08-15T09:56:31+00:00, 13, 1, WIN
919, 3, 225, 2020-08-15T10:01:19+00:00, 13, 2, WIN
920, 1, 225, 2020-08-15T10:06:13+00:00, 14, 2, WIN
920, 2, 225, 2020-08-15T10:11:01+00:00, 8, 2, WIN
920, 3, 225, 2020-08-15T10:15:49+00:00, 9, 1, WIN
921, 1, 225, 2020-08-15T10:20:43+00:00, 14, 2, WIN
921, 2, 225, 2020-08-15T10:25:31+00:00, 12, 2, WIN
921, 3, 225, 2020-08-15T10:30:19+00:00, 10, 1, WIN
922, 1, 225, 2020-08-15T10:35:13+00:00, 9, 2, WIN
922, 2, 225, 2020-08-15T10:40:01+00:00, 7, 2, WIN
922, 3, 225, 2020-08-15T10:44:49+00:00, 14, 1, WIN
923, 1, 225, 2020-08-15T10:49:43+00:00, 10, 2, WIN
923, 2, 225, 2020-08-15T10:54:31+00:00, 12, 2, WIN
923, 3, 225, 2020-08-15T10:59:19+00:00, 10, 0, WIN
924, 1, 225, 2020-08-15T11:04:14+00:00, 6, 2, WIN
924, 2, 225, 2020-08-15T11:09:02+00:00, 9, 2, WIN
924, 3, 225, 2020-08-15T11:13:50+00:00, 10, 1, WIN
#--> latest commit:b4a554914ef78b1310b76666153afc6514615311
925, 1, 225, 2020-08-15T11:18:45+00:00, 15, 2, WIN
925, 2, 225, 2020-08-15T11:23:33+00:00, 9, 2, WIN
925, 3, 225, 2020-08-15T11:28:21+00:00, 12, 0, WIN
926, 1, 225, 2020-08-15T11:33:15+00:00, 8, 2, WIN
926, 2, 225, 2020-08-15T11:38:03+00:00, 11, 0, WIN
926, 3, 225, 2020-08-15T11:42:51+00:00, 8, 0, WIN
927, 1, 225, 2020-08-15T11:47:45+00:00, 14, 2, WIN
927, 2, 225, 2020-08-15T11:52:33+00:00, 16, 2, WIN
927, 3, 225, 2020-08-15T11:57:21+00:00, 10, 0, WIN
928, 1, 225, 2020-08-15T12:02:17+00:00, 15, 2, WIN
928, 2, 225, 2020-08-15T12:07:05+00:00, 13, 2, WIN
928, 3, 225, 2020-08-15T12:11:53+00:00, 12, 1, WIN
929, 1, 225, 2020-08-15T12:16:48+00:00, 10, 5, WIN
929, 2, 225, 2020-08-15T12:21:37+00:00, 11, 1, WIN
929, 3, 225, 2020-08-15T12:26:24+00:00, 11, 0, WIN
930, 1, 225, 2020-08-15T12:31:19+00:00, 9, 2, WIN
930, 2, 225, 2020-08-15T12:36:06+00:00, 8, 2, WIN
930, 3, 225, 2020-08-15T12:40:55+00:00, 9, 1, WIN
931, 1, 225, 2020-08-15T12:45:49+00:00, 9, 2, WIN
931, 2, 225, 2020-08-15T12:50:36+00:00, 9, 2, WIN
931, 3, 225, 2020-08-15T12:55:24+00:00, 11, 3, WIN
932, 1, 225, 2020-08-15T13:00:19+00:00, 9, 2, WIN
932, 2, 225, 2020-08-15T13:05:07+00:00, 13, 1, WIN
932, 3, 225, 2020-08-15T13:09:55+00:00, 10, 0, WIN
933, 1, 225, 2020-08-15T13:14:49+00:00, 9, 2, WIN
